product_id,product_title,product_handle,product_url,vendor,product_type,variant_id,variant_title,variant_sku,variant_barcode,price,compare_at_price,in_stock,option1,option2,option3,weight,weight_unit,scraped_at
8088068587714,Slippery Elm Bark Extract Capsules,slippery-elm-pills,https://www.bulksupplements.com/products/slippery-elm-pills,BulkSupplements.com,Herbal Supplement,45154078916802,Capsule / 360 Veg Capsules,SLPEM360VEG,849720047670,22.97,,True,Capsule,360 Veg Capsules,,0.52,lb,2025-12-20T20:22:19.452328
8088068587714,Slippery Elm Bark Extract Capsules,slippery-elm-pills,https://www.bulksupplements.com/products/slippery-elm-pills,BulkSupplements.com,Herbal Supplement,45154090680514,Powder / 100 Grams (3.5 oz),SLPEM100,849720023759,15.97,,True,Powder,100 Grams (3.5 oz),,0.22,lb,2025-12-20T20:22:19.452328
8088068587714,Slippery Elm Bark Extract Capsules,slippery-elm-pills,https://www.bulksupplements.com/products/slippery-elm-pills,BulkSupplements.com,Herbal Supplement,45154090942658,Powder / 250 Grams (8.8 oz),SLPEM250,849720023742,20.97,,True,Powder,250 Grams (8.8 oz),,0.551,lb,2025-12-20T20:22:19.452328
8088068587714,Slippery Elm Bark Extract Capsules,slippery-elm-pills,https://www.bulksupplements.com/products/slippery-elm-pills,BulkSupplements.com,Herbal Supplement,45154098151618,Powder / 500 Grams (1.1 lbs),SLPEM500,849720023735,27.97,,True,Powder,500 Grams (1.1 lbs),,1.102,lb,2025-12-20T20:22:19.452328
8088068587714,Slippery Elm Bark Extract Capsules,slippery-elm-pills,https://www.bulksupplements.com/products/slippery-elm-pills,BulkSupplements.com,Herbal Supplement,45154116927682,Powder / 1 Kilogram (2.2 lbs),SLPEM1KG,849720023728,37.97,,True,Powder,1 Kilogram (2.2 lbs),,2.205,lb,2025-12-20T20:22:19.452328
8087729963202,Feverfew Extract Capsules,feverfew-pills,https://www.bulksupplements.com/products/feverfew-pills,BulkSupplements.com,Herbal Supplement,45153053769922,Capsule / 360 Veg Capsules,FVFW360VEG,849720048974,18.97,,True,Capsule,360 Veg Capsules,,2.205,lb,2025-12-20T20:22:21.490357
8087729963202,Feverfew Extract Capsules,feverfew-pills,https://www.bulksupplements.com/products/feverfew-pills,BulkSupplements.com,Herbal Supplement,45153054130370,Powder / 100 Grams (3.5 oz),FVFW100,849720029706,15.97,,True,Powder,100 Grams (3.5 oz),,0.22,lb,2025-12-20T20:22:21.490357
8087729963202,Feverfew Extract Capsules,feverfew-pills,https://www.bulksupplements.com/products/feverfew-pills,BulkSupplements.com,Herbal Supplement,45153054261442,Powder / 250 Grams (8.8 oz),FVFW250,849720029690,20.97,,False,Powder,250 Grams (8.8 oz),,0.551,lb,2025-12-20T20:22:21.490357
8087729963202,Feverfew Extract Capsules,feverfew-pills,https://www.bulksupplements.com/products/feverfew-pills,BulkSupplements.com,Herbal Supplement,45153054490818,Powder / 500 Grams (1.1 lbs),FVFW500,849720029683,27.97,,True,Powder,500 Grams (1.1 lbs),,1.102,lb,2025-12-20T20:22:21.490357
8087729963202,Feverfew Extract Capsules,feverfew-pills,https://www.bulksupplements.com/products/feverfew-pills,BulkSupplements.com,Herbal Supplement,45153054654658,Powder / 1 Kilogram (2.2 lbs),FVFW1KG,849720029676,37.97,,True,Powder,1 Kilogram (2.2 lbs),,2.205,lb,2025-12-20T20:22:21.490357
8087692902594,Burdock Root Extract Capsules,burdock-root-pills,https://www.bulksupplements.com/products/burdock-root-pills,BulkSupplements.com,Herbal Supplement,45152898908354,Capsule / 240 Veg Capsules,BURD240VEG,849720048936,19.97,,True,Capsule,240 Veg Capsules,,2.205,lb,2025-12-20T20:22:23.197607
8087692902594,Burdock Root Extract Capsules,burdock-root-pills,https://www.bulksupplements.com/products/burdock-root-pills,BulkSupplements.com,Herbal Supplement,45152902185154,Powder / 100 Grams (3.5 oz),BURD100,849720020918,16.97,,True,Powder,100 Grams (3.5 oz),,0.22,lb,2025-12-20T20:22:23.197607
8087692902594,Burdock Root Extract Capsules,burdock-root-pills,https://www.bulksupplements.com/products/burdock-root-pills,BulkSupplements.com,Herbal Supplement,45152905068738,Powder / 250 Grams (8.8 oz),BURD250,849720020925,22.97,,True,Powder,250 Grams (8.8 oz),,0.551,lb,2025-12-20T20:22:23.197607
8087692902594,Burdock Root Extract Capsules,burdock-root-pills,https://www.bulksupplements.com/products/burdock-root-pills,BulkSupplements.com,Herbal Supplement,45152906412226,Powder / 500 Grams (1.1 lbs),BURD500,849720020932,32.97,,True,Powder,500 Grams (1.1 lbs),,1.102,lb,2025-12-20T20:22:23.197607
8087692902594,Burdock Root Extract Capsules,burdock-root-pills,https://www.bulksupplements.com/products/burdock-root-pills,BulkSupplements.com,Herbal Supplement,45152907362498,Powder / 1 Kilogram (2.2 lbs),BURD1KG,849720020949,46.97,,True,Powder,1 Kilogram (2.2 lbs),,2.205,lb,2025-12-20T20:22:23.197607
8087669506242,Pyridoxal-5-Phosphate (P5P) Capsules,pyridoxal-5-phosphate-pills,https://www.bulksupplements.com/products/pyridoxal-5-phosphate-pills,BulkSupplements.com,Vitamin B,45152772128962,Capsule / 365 Capsules - 100mg,P5P365GEL100,849720047540,24.97,,True,Capsule,365 Capsules - 100mg,,0.18,lb,2025-12-20T20:22:25.092786
8087669506242,Pyridoxal-5-Phosphate (P5P) Capsules,pyridoxal-5-phosphate-pills,https://www.bulksupplements.com/products/pyridoxal-5-phosphate-pills,BulkSupplements.com,Vitamin B,45152772292802,Capsule / 500 Capsules - 50mg,P5P500GEL50,849720047557,21.97,,True,Capsule,500 Capsules - 50mg,,0.14,lb,2025-12-20T20:22:25.092786
8087669506242,Pyridoxal-5-Phosphate (P5P) Capsules,pyridoxal-5-phosphate-pills,https://www.bulksupplements.com/products/pyridoxal-5-phosphate-pills,BulkSupplements.com,Vitamin B,45152775471298,Powder / 10 Grams (0.35 oz),P5P10,849720025371,15.97,,False,Powder,10 Grams (0.35 oz),,0.022,lb,2025-12-20T20:22:25.092786
8087669506242,Pyridoxal-5-Phosphate (P5P) Capsules,pyridoxal-5-phosphate-pills,https://www.bulksupplements.com/products/pyridoxal-5-phosphate-pills,BulkSupplements.com,Vitamin B,45152778354882,Powder / 25 Grams (0.88 oz),P5P25,849720025388,18.97,,True,Powder,25 Grams (0.88 oz),,0.055,lb,2025-12-20T20:22:25.092786
8087669506242,Pyridoxal-5-Phosphate (P5P) Capsules,pyridoxal-5-phosphate-pills,https://www.bulksupplements.com/products/pyridoxal-5-phosphate-pills,BulkSupplements.com,Vitamin B,45152782942402,Powder / 50 Grams (1.76 oz),P5P50,849720025395,23.97,,False,Powder,50 Grams (1.76 oz),,0.11,lb,2025-12-20T20:22:25.092786
8087669506242,Pyridoxal-5-Phosphate (P5P) Capsules,pyridoxal-5-phosphate-pills,https://www.bulksupplements.com/products/pyridoxal-5-phosphate-pills,BulkSupplements.com,Vitamin B,45152784056514,Powder / 100 Grams (3.5 oz),P5P100,849720025401,36.97,,True,Powder,100 Grams (3.5 oz),,0.22,lb,2025-12-20T20:22:25.092786
8087669506242,Pyridoxal-5-Phosphate (P5P) Capsules,pyridoxal-5-phosphate-pills,https://www.bulksupplements.com/products/pyridoxal-5-phosphate-pills,BulkSupplements.com,Vitamin B,45152792182978,Powder / 250 Grams (8.8 oz),P5P250,849720025418,74.97,,True,Powder,250 Grams (8.8 oz),,0.551,lb,2025-12-20T20:22:25.092786
8087669506242,Pyridoxal-5-Phosphate (P5P) Capsules,pyridoxal-5-phosphate-pills,https://www.bulksupplements.com/products/pyridoxal-5-phosphate-pills,BulkSupplements.com,Vitamin B,45152806076610,Powder / 500 Grams (1.1 lbs),P5P500,849720025425,133.97,,True,Powder,500 Grams (1.1 lbs),,1.102,lb,2025-12-20T20:22:25.092786
8087669506242,Pyridoxal-5-Phosphate (P5P) Capsules,pyridoxal-5-phosphate-pills,https://www.bulksupplements.com/products/pyridoxal-5-phosphate-pills,BulkSupplements.com,Vitamin B,45152806305986,Powder / 1 Kilogram (2.2 lbs),P5P1KG,849720025364,258.97,,True,Powder,1 Kilogram (2.2 lbs),,2.205,lb,2025-12-20T20:22:25.092786
8085787246786,Lutein Capsules,lutein-pills,https://www.bulksupplements.com/products/lutein-pills,BulkSupplements.com,Herbal Supplement,45144513151170,Capsule / 365 Capsules - 20mg,LUT365VEG,849720047588,20.97,,True,Capsule,365 Capsules - 20mg,,0.422,lb,2025-12-20T20:22:27.037518
8085787246786,Lutein Capsules,lutein-pills,https://www.bulksupplements.com/products/lutein-pills,BulkSupplements.com,Herbal Supplement,45144513183938,Capsule / 360 Capsules - 40mg,LUT360VEG40,849720049131,20.97,,True,Capsule,360 Capsules - 40mg,,0.417,lb,2025-12-20T20:22:27.037518
8085787246786,Lutein Capsules,lutein-pills,https://www.bulksupplements.com/products/lutein-pills,BulkSupplements.com,Herbal Supplement,45144520655042,Powder / 100 Grams (3.5 oz),LUT100,849720006301,16.97,,True,Powder,100 Grams (3.5 oz),,0.22,lb,2025-12-20T20:22:27.037518
8085787246786,Lutein Capsules,lutein-pills,https://www.bulksupplements.com/products/lutein-pills,BulkSupplements.com,Herbal Supplement,45144526651586,Powder / 250 Grams (8.8 oz),LUT250,849720006318,23.97,,True,Powder,250 Grams (8.8 oz),,0.551,lb,2025-12-20T20:22:27.037518
8085787246786,Lutein Capsules,lutein-pills,https://www.bulksupplements.com/products/lutein-pills,BulkSupplements.com,Herbal Supplement,45144563450050,Powder / 500 Grams (1.1 lbs),LUT500,849720006325,33.97,,False,Powder,500 Grams (1.1 lbs),,1.102,lb,2025-12-20T20:22:27.037518
8085787246786,Lutein Capsules,lutein-pills,https://www.bulksupplements.com/products/lutein-pills,BulkSupplements.com,Herbal Supplement,45144564367554,Powder / 1 Kilogram (2.2 lbs),LUT1KG,849720006332,50.97,,True,Powder,1 Kilogram (2.2 lbs),,2.205,lb,2025-12-20T20:22:27.037518
8085777154242,Sarsaparilla Root Extract Capsules,sarsaparilla-capsules,https://www.bulksupplements.com/products/sarsaparilla-capsules,BulkSupplements.com,Herbal Supplement,45144470257858,Capsule / 360 Veg Capsules,SARSRT360VEG,849720047649,22.97,,True,Capsule,360 Veg Capsules,,0.52,lb,2025-12-20T20:22:28.769578
8085777154242,Sarsaparilla Root Extract Capsules,sarsaparilla-capsules,https://www.bulksupplements.com/products/sarsaparilla-capsules,BulkSupplements.com,Herbal Supplement,45144480678082,Powder / 100 Grams (3.5 oz),SARS100,849720022158,15.97,,True,Powder,100 Grams (3.5 oz),,0.22,lb,2025-12-20T20:22:28.769578
8085777154242,Sarsaparilla Root Extract Capsules,sarsaparilla-capsules,https://www.bulksupplements.com/products/sarsaparilla-capsules,BulkSupplements.com,Herbal Supplement,45144481628354,Powder / 250 Grams (8.8 oz),SARS250,849720022141,20.97,,True,Powder,250 Grams (8.8 oz),,0.551,lb,2025-12-20T20:22:28.769578
8085777154242,Sarsaparilla Root Extract Capsules,sarsaparilla-capsules,https://www.bulksupplements.com/products/sarsaparilla-capsules,BulkSupplements.com,Herbal Supplement,45144483791042,Powder / 500 Grams (1.1 lbs),SARS500,849720022134,28.97,,False,Powder,500 Grams (1.1 lbs),,1.102,lb,2025-12-20T20:22:28.769578
8085777154242,Sarsaparilla Root Extract Capsules,sarsaparilla-capsules,https://www.bulksupplements.com/products/sarsaparilla-capsules,BulkSupplements.com,Herbal Supplement,45144484610242,Powder / 1 Kilogram (2.2 lbs),SARS1KG,849720022110,39.97,,True,Powder,1 Kilogram (2.2 lbs),,2.205,lb,2025-12-20T20:22:28.769578
8085679276226,Shilajit Extract Capsules,shilajit-capsule,https://www.bulksupplements.com/products/shilajit-capsule,BulkSupplements.com,Herbal Supplement,45144224366786,Capsule / 240 Veg Capsules,SHIEX240VEG,849720047144,22.97,,True,Capsule,240 Veg Capsules,,0.364,lb,2025-12-20T20:22:30.735448
8085679276226,Shilajit Extract Capsules,shilajit-capsule,https://www.bulksupplements.com/products/shilajit-capsule,BulkSupplements.com,Herbal Supplement,45144300519618,Powder / 10 Grams (0.35 oz),SHIEX10,849720044631,13.97,,True,Powder,10 Grams (0.35 oz),,0.022,lb,2025-12-20T20:22:30.735448
8085679276226,Shilajit Extract Capsules,shilajit-capsule,https://www.bulksupplements.com/products/shilajit-capsule,BulkSupplements.com,Herbal Supplement,45144301666498,Powder / 25 Grams (0.88 oz),SHIEX25,849720044648,14.97,,True,Powder,25 Grams (0.88 oz),,0.055,lb,2025-12-20T20:22:30.735448
8085679276226,Shilajit Extract Capsules,shilajit-capsule,https://www.bulksupplements.com/products/shilajit-capsule,BulkSupplements.com,Herbal Supplement,45144336400578,Powder / 50 Grams (1.76 oz),SHIEX50,849720044655,15.97,,True,Powder,50 Grams (1.76 oz),,0.11,lb,2025-12-20T20:22:30.735448
8085679276226,Shilajit Extract Capsules,shilajit-capsule,https://www.bulksupplements.com/products/shilajit-capsule,BulkSupplements.com,Herbal Supplement,45144352063682,Powder / 100 Grams (3.5 oz),SHIEX100,849720044662,18.97,,True,Powder,100 Grams (3.5 oz),,0.22,lb,2025-12-20T20:22:30.735448
8085679276226,Shilajit Extract Capsules,shilajit-capsule,https://www.bulksupplements.com/products/shilajit-capsule,BulkSupplements.com,Herbal Supplement,45144370938050,Powder / 250 Grams (8.8 oz),SHIEX250,849720045201,29.97,,True,Powder,250 Grams (8.8 oz),,0.551,lb,2025-12-20T20:22:30.735448
8085679276226,Shilajit Extract Capsules,shilajit-capsule,https://www.bulksupplements.com/products/shilajit-capsule,BulkSupplements.com,Herbal Supplement,45144387813570,Powder / 500 Grams (1.1 lbs),SHIEX500,849720045218,45.97,,True,Powder,500 Grams (1.1 lbs),,1.102,lb,2025-12-20T20:22:30.735448
8085679276226,Shilajit Extract Capsules,shilajit-capsule,https://www.bulksupplements.com/products/shilajit-capsule,BulkSupplements.com,Herbal Supplement,45144390402242,Powder / 1 Kilogram (2.2 lbs),SHIEX1KG,849720045225,75.97,,False,Powder,1 Kilogram (2.2 lbs),,2.205,lb,2025-12-20T20:22:30.735448
8085654732994,Zinc Magnesium Aspartate Capsules,zma-supplement,https://www.bulksupplements.com/products/zma-supplement,BulkSupplements.com,Zinc Mineral,45143904256194,Capsule / 240 Capsules,ZMA240GEL,849720046635,18.97,,True,Capsule,240 Capsules,,0.474,lb,2025-12-20T20:22:32.397014
8085347991746,Spearmint Extract Capsules,spearmint-capsules,https://www.bulksupplements.com/products/spearmint-capsules,BulkSupplements.com,Herbal Supplement,45141668331714,Capsule / 240 Veg Capsules,SPMNT240VEG,849720047694,21.97,,True,Capsule,240 Veg Capsules,,0.364,lb,2025-12-20T20:22:34.233154
8085347991746,Spearmint Extract Capsules,spearmint-capsules,https://www.bulksupplements.com/products/spearmint-capsules,BulkSupplements.com,Herbal Supplement,45141673083074,Powder / 100 Grams (3.5 oz),SPMNT100,849720022271,17.97,,True,Powder,100 Grams (3.5 oz),,0.22,lb,2025-12-20T20:22:34.233154
8085347991746,Spearmint Extract Capsules,spearmint-capsules,https://www.bulksupplements.com/products/spearmint-capsules,BulkSupplements.com,Herbal Supplement,45141674590402,Powder / 250 Grams (8.8 oz),SPMNT250,849720022264,27.97,,True,Powder,250 Grams (8.8 oz),,0.551,lb,2025-12-20T20:22:34.233154
8085347991746,Spearmint Extract Capsules,spearmint-capsules,https://www.bulksupplements.com/products/spearmint-capsules,BulkSupplements.com,Herbal Supplement,45141675311298,Powder / 500 Grams (1.1 lbs),SPMNT500,849720022257,41.97,,True,Powder,500 Grams (1.1 lbs),,1.102,lb,2025-12-20T20:22:34.233154
8085347991746,Spearmint Extract Capsules,spearmint-capsules,https://www.bulksupplements.com/products/spearmint-capsules,BulkSupplements.com,Herbal Supplement,45141676818626,Powder / 1 Kilogram (2.2 lbs),SPMNT1KG,849720022240,65.97,,True,Powder,1 Kilogram (2.2 lbs),,2.205,lb,2025-12-20T20:22:34.233154
